Number of connections,Number of DNS servers,Avg. size Node list recieved ,Time taken to find all nodes,Time take to test all nodes if online,Number of nodes online  ,Number of nodes offline  
80,,5,0,95137,168,240
80,,5,0,95136,151,248
80,,5,0,95135,180,233
80,,5,0,95132,156,243
80,,5,0,95132,137,247
80,,5,0,95131,164,238
80,,5,0,95131,172,245
80,,5,0,95130,145,243
80,,5,0,95125,155,237
80,,5,0,95125,142,241
80,,5,0,95123,162,236
80,,5,0,95122,160,238
80,,5,0,95121,162,242
80,,5,0,95120,147,244
80,,5,0,95118,189,234
80,,5,0,95118,184,240
80,,5,0,95114,160,240
80,,5,0,95112,172,239
80,,5,0,95112,156,241
80,,5,0,95111,162,240
80,,5,0,95107,148,236
80,,5,0,95107,134,247
80,,5,0,95104,161,242
80,,5,0,95103,163,239
80,,5,0,95100,157,240
80,,5,0,95098,180,232
80,,5,0,95097,163,239
80,,5,0,95094,154,240
80,,5,0,95093,169,238
80,,5,0,95092,169,234
80,,5,0,95085,151,245
80,,5,0,95083,164,238
80,,5,0,95082,152,250
80,,5,0,95082,173,232
80,,5,0,95078,167,240
80,,5,0,95076,161,242
80,,5,0,95075,171,235
80,,5,0,95074,148,237
80,,5,0,95071,160,248
80,,5,0,95071,149,242
80,,5,0,95071,154,248
80,,5,0,95069,152,237
80,,5,0,95069,156,231
80,,5,0,95068,144,248
80,,5,0,95065,180,234
80,,5,0,95065,154,244
80,,5,0,95061,154,234
80,,5,0,95058,162,233
80,,5,0,95056,155,243
80,,5,0,95053,135,246
80,,5,0,95052,161,238
80,,5,0,95050,164,243
80,,5,0,95047,150,240
80,,5,0,95045,160,245
80,,5,0,95044,176,233
80,,5,0,95041,155,242
80,,5,0,95040,146,245
80,,5,0,95040,177,236
80,,5,0,95039,153,243
80,,5,0,95039,145,244
80,,5,0,95039,156,241
80,,5,0,95038,158,240
80,,5,0,95036,142,238
80,,5,0,95033,150,247
80,,5,0,95029,144,248
80,,5,0,95026,173,238
80,,5,0,95024,157,238
80,,5,0,95023,157,245
80,,5,0,95021,154,242
80,,5,0,95021,167,246
80,,5,0,95020,155,238
80,,5,0,95020,175,239
80,,5,0,95015,153,242
80,,5,0,95013,157,249
80,,5,0,95012,146,246
80,,5,0,95012,158,240
80,,5,0,95011,168,245
80,,5,0,95011,164,240
80,,5,0,95011,151,240
80,,5,0,95009,158,235
80,,5,0,95006,144,246
80,,5,0,95005,160,242
80,,5,0,95002,180,238
80,,5,0,95002,174,233
80,,5,0,95001,173,242
80,,5,0,94999,162,243
80,,5,0,94995,151,245
80,,5,0,94993,160,240
80,,5,0,94991,140,244
80,,5,0,94987,158,246
80,,5,0,94985,159,237
80,,5,0,94985,145,237
80,,5,0,94983,155,242
80,,5,0,94981,170,237
80,,5,0,94978,180,240
80,,5,0,94978,144,245
80,,5,0,94978,176,241
80,,5,0,94974,168,237
80,,5,0,94974,160,241
80,,5,0,94972,139,243
80,,5,0,94969,154,242
80,,5,0,94969,156,245
80,,5,0,94967,163,244
80,,5,0,94964,180,232
80,,5,0,94963,184,227
80,,5,0,94961,171,236
80,,5,0,94958,156,240
80,,5,0,94956,191,239
80,,5,0,94956,159,244
80,,5,0,94955,144,245
80,,5,0,94951,166,239
80,,5,0,94948,131,246
80,,5,0,94948,183,245
80,,5,0,94947,155,242
80,,5,0,94946,163,242
80,,5,0,94938,142,241
80,,5,0,94935,156,241
80,,5,0,94935,148,242
80,,5,0,94935,169,237
80,,5,0,94930,140,251
80,,5,0,94930,144,252
80,,5,0,94928,153,244
80,,5,0,94927,159,246
80,,5,0,94926,163,239
80,,5,0,94924,152,240
80,,5,0,94923,138,248
80,,5,0,94922,138,250
80,,5,0,94920,157,241
80,,5,0,94918,147,248
80,,5,0,94917,170,240
80,,5,0,94916,146,246
80,,5,0,94915,165,234
80,,5,0,94915,155,239
80,,5,0,94914,149,242
80,,5,0,94914,183,232
80,,5,0,94907,155,244
80,,5,0,94905,175,241
80,,5,0,94905,154,241
80,,5,0,94904,174,240
80,,5,0,94900,180,238
80,,5,0,94898,138,248
80,,5,0,94895,155,237
80,,5,0,94893,173,242
80,,5,0,94891,147,246
80,,5,0,94891,170,233
80,,5,0,94888,156,244
80,,5,0,94887,147,243
80,,5,0,94886,147,251
80,,5,0,94886,154,243
80,,5,0,94883,164,238
80,,5,0,94879,155,242
80,,5,0,94878,145,244
80,,5,0,94878,154,243
80,,5,0,94878,172,242
80,,5,0,94876,156,241
80,,5,0,94876,171,238
80,,5,0,94875,169,240
80,,5,0,94875,152,239
80,,5,0,94874,142,248
80,,5,0,94872,163,241
80,,5,0,94870,143,250
80,,5,0,94869,157,245
80,,5,0,94868,160,242
80,,5,0,94865,138,241
80,,5,0,94864,148,243
80,,5,0,94864,153,249
80,,5,0,94862,164,239
80,,5,0,94862,151,243
80,,5,0,94858,175,234
80,,5,0,94858,162,242
80,,5,0,94856,175,235
80,,5,0,94854,178,236
80,,5,0,94851,145,238
80,,5,0,94851,163,246
80,,5,0,94849,162,238
80,,5,0,94847,148,241
80,,5,0,94846,154,241
80,,5,0,94845,156,242
80,,5,0,94845,161,240
80,,5,0,94844,151,239
80,,5,0,94842,178,237
80,,5,0,94842,197,227
80,,5,0,94839,141,251
80,,5,0,94838,153,239
80,,5,0,94835,158,238
80,,5,0,94833,159,236
80,,5,0,94831,167,239
80,,5,0,94831,148,245
80,,5,0,94831,162,246
80,,5,0,94829,152,246
80,,5,0,94829,162,245
80,,5,0,94826,185,244
80,,5,0,94826,176,241
80,,5,0,94820,162,234
80,,5,0,94820,165,239
80,,5,0,94819,162,237
80,,5,0,94818,169,239
80,,5,0,94818,178,236
80,,5,0,94815,175,236
80,,5,0,94808,178,231
80,,5,0,94807,152,246
80,,5,0,94803,146,238
80,,5,0,94802,146,242
80,,5,0,94801,151,240
80,,5,0,94799,159,237
80,,5,0,94798,173,234
80,,5,0,94798,142,242
80,,5,0,94796,161,243
80,,5,0,94789,152,243
80,,5,0,94786,140,246
80,,5,0,94784,133,244
80,,5,0,94781,151,244
80,,5,0,94777,166,235
80,,5,0,94773,160,241
80,,5,0,94772,157,238
80,,5,0,94768,169,238
80,,5,0,94768,156,243
80,,5,0,94767,177,239
80,,5,0,94767,143,249
80,,5,0,94767,163,231
80,,5,0,94766,141,243
80,,5,0,94766,164,237
80,,5,0,94766,198,230
80,,5,0,94764,164,235
80,,5,0,94763,155,239
80,,5,0,94762,147,243
80,,5,0,94758,150,244
80,,5,0,94757,147,243
80,,5,0,94755,149,246
80,,5,0,94753,152,247
80,,5,0,94752,185,235
80,,5,0,94752,165,237
80,,5,0,94752,159,240
80,,5,0,94745,140,240
80,,5,0,94744,187,231
80,,5,0,94744,154,249
80,,5,0,94741,148,245
80,,5,0,94740,161,244
80,,5,0,94737,143,246
80,,5,0,94734,167,240
80,,5,0,94732,159,239
80,,5,0,94729,165,244
80,,5,0,94728,151,248
80,,5,0,94728,161,243
80,,5,0,94727,178,229
80,,5,0,94725,134,247
80,,5,0,94725,160,232
80,,5,0,94724,163,235
80,,5,0,94722,150,243
80,,5,0,94721,180,241
80,,5,0,94721,168,238
80,,5,0,94720,155,246
80,,5,0,94720,157,238
80,,5,0,94719,157,244
80,,5,0,94714,159,241
80,,5,0,94714,185,228
80,,5,0,94710,171,240
80,,5,0,94707,162,244
80,,5,0,94705,142,240
80,,5,0,94704,169,237
80,,5,0,94704,184,232
80,,5,0,94703,131,246
80,,5,0,94702,163,242
80,,5,0,94702,151,248
80,,5,0,94699,174,240
80,,5,0,94699,178,242
80,,5,0,94697,166,234
80,,5,0,94691,178,236
80,,5,0,94690,174,238
80,,5,0,94690,166,235
80,,5,0,94689,164,242
80,,5,0,94683,154,243
80,,5,0,94683,156,241
80,,5,0,94682,178,231
80,,5,0,94679,172,240
80,,5,0,94678,151,237
80,,5,0,94675,149,242
80,,5,0,94675,167,245
80,,5,0,94672,168,245
80,,5,0,94670,161,242
80,,5,0,94664,143,243
80,,5,0,94664,166,242
80,,5,0,94661,162,245
80,,5,0,94658,154,243
80,,5,0,94657,169,240
80,,5,0,94649,151,242
80,,5,0,94649,145,250
80,,5,0,94649,176,231
80,,5,0,94647,152,243
80,,5,0,94644,141,248
80,,5,0,94644,151,237
80,,5,0,94640,159,242
80,,5,0,94637,145,244
80,,5,0,94636,180,235
80,,5,0,94636,157,242
80,,5,0,94635,146,243
80,,5,0,94634,163,239
80,,5,0,94634,159,230
80,,5,0,94634,173,240
80,,5,0,94632,151,243
80,,5,0,94632,163,236
80,,5,0,94630,155,236
80,,5,0,94628,144,240
80,,5,0,94627,147,238
80,,5,0,94626,154,245
80,,5,0,94625,151,243
80,,5,0,94625,145,249
80,,5,0,94623,168,234
80,,5,0,94622,151,249
80,,5,0,94621,166,233
80,,5,0,94617,145,242
80,,5,0,94616,157,242
80,,5,0,94616,165,241
80,,5,0,94614,167,233
80,,5,0,94610,158,235
80,,5,0,94609,149,243
80,,5,0,94608,141,242
80,,5,0,94604,167,238
80,,5,0,94602,143,242
80,,5,0,94602,169,240
80,,5,0,94602,157,246
80,,5,0,94600,143,247
80,,5,0,94596,147,240
80,,5,0,94596,153,240
80,,5,0,94595,142,249
80,,5,0,94595,153,243
80,,5,0,94594,150,249
80,,5,0,94594,154,246
80,,5,0,94592,158,236
80,,5,0,94592,152,245
80,,5,0,94591,150,246
80,,5,0,94587,151,243
80,,5,0,94584,155,245
80,,5,0,94584,176,230
80,,5,0,94581,160,246
80,,5,0,94581,164,233
80,,5,0,94579,162,236
80,,5,0,94575,149,248
80,,5,0,94573,160,241
80,,5,0,94570,163,242
80,,5,0,94570,165,239
80,,5,0,94562,161,243
80,,5,0,94558,148,244
80,,5,0,94557,184,239
80,,5,0,94557,141,243
80,,5,0,94556,136,249
80,,5,0,94554,150,250
80,,5,0,94553,148,247
80,,5,0,94551,154,242
80,,5,0,94549,156,244
80,,5,0,94549,143,248
80,,5,0,94548,151,244
80,,5,0,94547,162,240
80,,5,0,94544,146,246
80,,5,0,94543,167,240
80,,5,0,94543,151,243
80,,5,0,94538,166,236
80,,5,0,94538,163,238
80,,5,0,94530,156,240
80,,5,0,94530,154,245
80,,5,0,94527,163,238
80,,5,0,94526,140,246
80,,5,0,94525,148,240
80,,5,0,94524,161,240
80,,5,0,94524,149,237
80,,5,0,94523,176,233
80,,5,0,94519,159,232
80,,5,0,94514,151,248
80,,5,0,94508,168,243
80,,5,0,94507,164,242
80,,5,0,94507,165,239
80,,5,0,94507,171,236
80,,5,0,94507,142,242
80,,5,0,94504,159,243
80,,5,0,94502,149,243
80,,5,0,94502,140,239
80,,5,0,94502,159,240
80,,5,0,94501,183,229
80,,5,0,94496,168,239
80,,5,0,94493,174,239
80,,5,0,94492,170,237
80,,5,0,94491,166,235
80,,5,0,94491,165,239
80,,5,0,94489,164,243
80,,5,0,94484,154,244
80,,5,0,94483,166,238
80,,5,0,94479,139,239
80,,5,0,94477,155,238
80,,5,0,94471,159,241
80,,5,0,94470,157,239
80,,5,0,94468,159,246
80,,5,0,94468,153,234
80,,5,0,94468,160,238
80,,5,0,94467,162,238
80,,5,0,94465,139,241
80,,5,0,94461,171,234
80,,5,0,94461,133,241
80,,5,0,94456,175,225
80,,5,0,94456,157,241
80,,5,0,94453,140,247
80,,5,0,94452,157,244
80,,5,0,94450,179,233
80,,5,0,94448,145,242
80,,5,0,94447,137,245
80,,5,0,94445,149,240
80,,5,0,94442,174,233
80,,5,0,94441,164,247
80,,5,0,94438,160,242
80,,5,0,94436,163,233
80,,5,0,94435,143,241
80,,5,0,94430,159,236
80,,5,0,94426,156,241
80,,5,0,94426,159,239
80,,5,0,94425,154,237
80,,5,0,94421,146,243
80,,5,0,94418,162,237
80,,5,0,94418,180,237
80,,5,0,94417,171,236
80,,5,0,94416,165,239
80,,5,0,94415,168,234
80,,5,0,94414,151,244
80,,5,0,94413,172,240
80,,5,0,94413,149,245
80,,5,0,94411,137,249
80,,5,0,94411,151,240
80,,5,0,94408,142,242
80,,5,0,94408,155,241
80,,5,0,94406,162,239
80,,5,0,94406,144,239
80,,5,0,94404,149,243
80,,5,0,94399,165,241
80,,5,0,94397,156,246
80,,5,0,94397,189,237
80,,5,0,94396,137,241
80,,5,0,94396,149,248
80,,5,0,94395,153,241
80,,5,0,94393,160,241
80,,5,0,94392,165,243
80,,5,0,94392,168,243
80,,5,0,94390,152,241
80,,5,0,94387,154,241
80,,5,0,94386,151,241
80,,5,0,94385,152,245
80,,5,0,94384,158,244
80,,5,0,94383,152,248
80,,5,0,94383,154,241
80,,5,0,94380,146,248
80,,5,0,94375,142,241
80,,5,0,94375,169,248
80,,5,0,94375,152,243
80,,5,0,94373,160,234
80,,5,0,94368,162,239
80,,5,0,94367,156,238
80,,5,0,94367,159,241
80,,5,0,94366,141,246
80,,5,0,94364,143,244
80,,5,0,94363,166,239
80,,5,0,94361,149,236
80,,5,0,94359,149,243
80,,5,0,94358,166,243
80,,5,0,94358,157,245
80,,5,0,94357,152,239
80,,5,0,94354,150,244
80,,5,0,94352,173,239
80,,5,0,94351,160,246
80,,5,0,94351,155,239
80,,5,0,94348,170,236
80,,5,0,94346,157,240
80,,5,0,94346,168,238
80,,5,0,94342,152,237
80,,5,0,94341,151,246
80,,5,0,94340,162,236
80,,5,0,94339,152,239
80,,5,0,94333,156,248
80,,5,0,94333,151,245
80,,5,0,94331,154,247
80,,5,0,94326,167,238
80,,5,0,94326,169,239
80,,5,0,94326,183,236
80,,5,0,94324,134,248
80,,5,0,94324,153,245
80,,5,0,94324,159,232
80,,5,0,94321,157,242
80,,5,0,94320,159,233
80,,5,0,94318,169,232
80,,5,0,94316,169,233
80,,5,0,94315,169,235
80,,5,0,94315,146,241
80,,5,0,94314,175,230
80,,5,0,94311,156,237
80,,5,0,94311,143,239
80,,5,0,94311,155,246
80,,5,0,94311,156,243
80,,5,0,94310,160,237
80,,5,0,94309,160,233
80,,5,0,94309,152,242
80,,5,0,94308,149,240
80,,5,0,94308,148,245
80,,5,0,94307,156,244
80,,5,0,94304,171,243
80,,5,0,94304,162,243
80,,5,0,94303,161,237
80,,5,0,94303,153,242
80,,5,0,94302,164,234
80,,5,0,94299,155,238
80,,5,0,94299,167,243
80,,5,0,94298,162,236
80,,5,0,94298,147,239
80,,5,0,94295,153,240
80,,5,0,94294,164,240
80,,5,0,94293,150,240
80,,5,0,94292,178,234
80,,5,0,94290,169,237
80,,5,0,94288,156,242
80,,5,0,94283,160,239
80,,5,0,94281,149,244
80,,5,0,94279,166,232
80,,5,0,94275,174,233
80,,5,0,94275,157,235
80,,5,0,94274,195,231
80,,5,0,94273,156,241
80,,5,0,94270,148,245
80,,5,0,94270,157,238
80,,5,0,94270,159,243
80,,5,0,94269,159,243
80,,5,0,94269,152,243
80,,5,0,94265,164,236
80,,5,0,94264,165,243
80,,5,0,94263,165,237
80,,5,0,94260,169,239
80,,5,0,94259,162,235
80,,5,0,94257,155,246
80,,5,0,94255,156,234
80,,5,0,94253,156,242
80,,5,0,94252,167,234
80,,5,0,94251,145,244
80,,5,0,94247,162,241
80,,5,0,94246,142,249
80,,5,0,94246,131,245
80,,5,0,94246,148,240
80,,5,0,94245,155,241
80,,5,0,94245,165,239
80,,5,0,94244,166,239
80,,5,0,94241,146,249
80,,5,0,94241,170,231
80,,5,0,94238,160,240
80,,5,0,94238,188,233
80,,5,0,94238,162,243
80,,5,0,94238,155,247
80,,5,0,94235,157,240
80,,5,0,94231,149,238
80,,5,0,94229,156,236
80,,5,0,94226,138,249
80,,5,0,94226,147,239
80,,5,0,94226,141,244
80,,5,0,94225,149,248
80,,5,0,94214,157,237
80,,5,0,94210,158,240
80,,5,0,94207,152,240
80,,5,0,94205,170,239
80,,5,0,94204,138,242
80,,5,0,94203,166,234
80,,5,0,94202,160,245
80,,5,0,94199,162,241
80,,5,0,94197,165,239
80,,5,0,94196,176,230
80,,5,0,94195,159,240
80,,5,0,94192,155,232
80,,5,0,94192,169,235
80,,5,0,94191,171,238
80,,5,0,94189,154,236
80,,5,0,94189,166,238
80,,5,0,94184,142,246
80,,5,0,94184,155,246
80,,5,0,94182,156,249
80,,5,0,94180,149,241
80,,5,0,94179,158,237
80,,5,0,94178,182,236
80,,5,0,94178,154,239
80,,5,0,94175,158,245
80,,5,0,94175,150,237
80,,5,0,94170,156,234
80,,5,0,94170,149,241
80,,5,0,94167,151,242
80,,5,0,94167,158,239
80,,5,0,94162,163,240
80,,5,0,94160,160,244
80,,5,0,94156,165,239
80,,5,0,94156,155,245
80,,5,0,94149,145,249
80,,5,0,94145,145,246
80,,5,0,94143,147,247
80,,5,0,94143,152,239
80,,5,0,94139,165,234
80,,5,0,94138,169,227
80,,5,0,94135,174,239
80,,5,0,94135,163,240
80,,5,0,94134,151,231
80,,5,0,94133,151,237
80,,5,0,94132,142,248
80,,5,0,94131,161,239
80,,5,0,94126,142,244
80,,5,0,94123,139,248
80,,5,0,94122,142,244
80,,5,0,94122,153,242
80,,5,0,94120,192,229
80,,5,0,94120,159,240
80,,5,0,94102,157,240
80,,5,0,94102,171,233
80,,5,0,94098,163,238
80,,5,0,94098,141,244
80,,5,0,94095,147,244
80,,5,0,94092,155,247
80,,5,0,94091,156,240
80,,5,0,94089,151,235
80,,5,0,94089,157,242
80,,5,0,94088,155,247
80,,5,0,94085,163,244
80,,5,0,94081,159,233
80,,5,0,94075,158,238
80,,5,0,94072,149,242
80,,5,0,94071,180,233
80,,5,0,94069,169,236
80,,5,0,94067,155,237
80,,5,0,94063,171,235
80,,5,0,94063,162,242
80,,5,0,94062,148,246
80,,5,0,94061,169,235
80,,5,0,94059,167,236
80,,5,0,94056,153,243
80,,5,0,94056,142,237
80,,5,0,94054,145,248
80,,5,0,94054,154,239
80,,5,0,94054,148,247
80,,5,0,94052,157,240
80,,5,0,94050,141,242
80,,5,0,94048,150,241
80,,5,0,94044,150,240
80,,5,0,94044,156,238
80,,5,0,94043,153,243
80,,5,0,94043,168,238
80,,5,0,94041,147,241
80,,5,0,94040,154,241
80,,5,0,94039,144,242
80,,5,0,94036,165,234
80,,5,0,94030,158,244
80,,5,0,94028,170,237
80,,5,0,94026,144,249
80,,5,0,94026,175,237
80,,5,0,94025,159,239
80,,5,0,94023,172,237
80,,5,0,94021,163,237
80,,5,0,94020,173,232
80,,5,0,94019,161,244
80,,5,0,94017,148,247
80,,5,0,94017,177,231
80,,5,0,94015,153,236
80,,5,0,94013,166,243
80,,5,0,94013,159,239
80,,5,0,94011,145,235
80,,5,0,94011,170,238
80,,5,0,94011,150,240
80,,5,0,94010,125,248
80,,5,0,94008,163,241
80,,5,0,94002,146,240
80,,5,0,94001,157,236
80,,5,0,94000,170,233
80,,5,0,94000,150,242
80,,5,0,93998,143,246
80,,5,0,93998,148,242
80,,5,0,93994,143,243
80,,5,0,93991,138,243
80,,5,0,93984,161,235
80,,5,0,93983,149,242
80,,5,0,93980,162,236
80,,5,0,93976,135,245
80,,5,0,93972,141,245
80,,5,0,93969,146,244
80,,5,0,93965,193,229
80,,5,0,93965,163,228
80,,5,0,93964,160,233
80,,5,0,93963,165,232
80,,5,0,93962,152,235
80,,5,0,93961,159,245
80,,5,0,93961,163,242
80,,5,0,93960,156,245
80,,5,0,93960,169,241
80,,5,0,93957,142,243
80,,5,0,93956,155,239
80,,5,0,93956,144,244
80,,5,0,93955,157,242
80,,5,0,93954,142,243
80,,5,0,93954,160,241
80,,5,0,93953,152,243
80,,5,0,93950,152,234
80,,5,0,93949,148,242
80,,5,0,93946,153,234
80,,5,0,93945,142,243
80,,5,0,93943,156,238
80,,5,0,93942,164,236
80,,5,0,93939,162,238
80,,5,0,93939,146,240
80,,5,0,93933,177,230
80,,5,0,93929,176,237
80,,5,0,93927,165,238
80,,5,0,93924,158,242
80,,5,0,93923,170,240
80,,5,0,93920,167,232
80,,5,0,93920,146,245
80,,5,0,93917,160,235
80,,5,0,93912,159,240
80,,5,0,93909,148,243
80,,5,0,93908,157,241
80,,5,0,93907,166,242
80,,5,0,93900,161,243
80,,5,0,93899,159,237
80,,5,0,93898,156,234
80,,5,0,93897,150,251
80,,5,0,93896,164,243
80,,5,0,93895,151,244
80,,5,0,93888,173,234
80,,5,0,93886,141,246
80,,5,0,93883,150,247
80,,5,0,93882,137,236
80,,5,0,93881,152,236
80,,5,0,93878,142,248
80,,5,0,93878,175,239
80,,5,0,93877,163,236
80,,5,0,93877,151,247
80,,5,0,93874,137,251
80,,5,0,93873,178,233
80,,5,0,93867,139,243
80,,5,0,93862,141,245
80,,5,0,93862,141,242
80,,5,0,93862,150,248
80,,5,0,93860,149,241
80,,5,0,93859,137,248
80,,5,0,93854,158,239
80,,5,0,93852,164,241
80,,5,0,93852,176,231
80,,5,0,93847,149,237
80,,5,0,93846,138,240
80,,5,0,93846,175,235
80,,5,0,93841,140,242
80,,5,0,93840,141,239
80,,5,0,93834,145,246
80,,5,0,93833,143,246
80,,5,0,93832,145,243
80,,5,0,93828,168,240
80,,5,0,93828,156,241
80,,5,0,93827,155,239
80,,5,0,93826,165,234
80,,5,0,93826,141,242
80,,5,0,93825,148,243
80,,5,0,93825,170,235
80,,5,0,93823,169,242
80,,5,0,93822,171,239
80,,5,0,93821,141,239
80,,5,0,93820,156,237
80,,5,0,93820,166,236
80,,5,0,93819,151,247
80,,5,0,93819,162,243
80,,5,0,93819,144,240
80,,5,0,93815,150,242
80,,5,0,93813,152,241
80,,5,0,93812,152,230
80,,5,0,93809,156,240
80,,5,0,93807,136,243
80,,5,0,93804,150,240
80,,5,0,93803,143,246
80,,5,0,93801,157,228
80,,5,0,93800,172,240
80,,5,0,93796,161,236
80,,5,0,93795,162,238
80,,5,0,93789,159,236
80,,5,0,93788,143,238
80,,5,0,93780,140,240
80,,5,0,93777,157,241
80,,5,0,93776,158,238
80,,5,0,93775,147,243
80,,5,0,93772,153,237
80,,5,0,93769,165,236
80,,5,0,93768,160,241
80,,5,0,93767,130,244
80,,5,0,93766,167,238
80,,5,0,93765,156,239
80,,5,0,93765,171,238
80,,5,0,93763,157,240
80,,5,0,93763,160,240
80,,5,0,93762,173,238
80,,5,0,93761,172,235
80,,5,0,93759,159,234
80,,5,0,93754,164,232
80,,5,0,93754,178,235
80,,5,0,93753,164,238
80,,5,0,93752,156,239
80,,5,0,93749,149,244
80,,5,0,93749,146,235
80,,5,0,93747,155,241
80,,5,0,93746,150,236
80,,5,0,93745,159,236
80,,5,0,93744,171,235
80,,5,0,93739,147,239
80,,5,0,93737,152,239
80,,5,0,93736,162,251
80,,5,0,93736,157,242
80,,5,0,93733,160,245
80,,5,0,93730,166,237
80,,5,0,93728,160,236
80,,5,0,93727,164,240
80,,5,0,93725,153,246
80,,5,0,93724,157,243
80,,5,0,93723,167,239
80,,5,0,93720,147,236
80,,5,0,93720,149,241
80,,5,0,93719,168,237
80,,5,0,93719,165,241
80,,5,0,93715,167,240
80,,5,0,93714,147,242
80,,5,0,93711,139,246
80,,5,0,93711,147,243
80,,5,0,93708,167,240
80,,5,0,93708,146,247
80,,5,0,93704,149,240
80,,5,0,93704,139,240
80,,5,0,93699,149,244
80,,5,0,93699,157,235
80,,5,0,93697,154,238
80,,5,0,93696,145,244
80,,5,0,93695,126,247
80,,5,0,93693,158,237
80,,5,0,93693,152,237
80,,5,0,93692,156,240
80,,5,0,93687,139,249
80,,5,0,93687,142,239
80,,5,0,93687,145,241
80,,5,0,93686,154,245
80,,5,0,93685,151,239
80,,5,0,93684,150,238
80,,5,0,93680,171,241
80,,5,0,93677,137,247
80,,5,0,93670,164,243
80,,5,0,93669,158,239
,,,,,,
AVERAGE,,,,,,
80,,5,0,98693.9521349862,167.8111225895,245.0946969697
